"id","SalePrice"
1461,116521.622148748
1462,150673.023425012
1463,173775.072142378
1464,196376.802617381
1465,198430.92184605
1466,176125.491123851
1467,182092.438436658
1468,167397.544179114
1469,194550.033285816
1470,117106.747889993
1471,197754.994919223
1472,99089.2572822649
1473,94758.768957098
1474,150851.348208905
1475,119475.792748899
1476,379377.484646772
1477,250492.05040433
1478,301921.973293856
1479,290840.481646183
1480,501988.367265412
1481,348939.014755645
1482,217788.535978995
1483,180092.976604424
1484,163972.291568402
1485,196742.048990242
1486,204579.9548807
1487,341444.558535914
1488,247273.204279579
1489,190865.804687885
1490,216531.576843299
1491,202530.830263252
1492,94618.3118070053
1493,195145.920425603
1494,315399.56671097
1495,304572.563583124
1496,220781.123384105
1497,194864.016043018
1498,165586.723445229
1499,168601.616716838
1500,159891.81996977
1501,169824.124971137
1502,155746.691884014
1503,273081.962281159
1504,249042.938339098
1505,221669.166722837
1506,187908.518680423
1507,248342.52882066
1508,208081.673456253
1509,156143.391006677
1510,137248.915961995
1511,143034.432454436
1512,168229.706920136
1513,149764.071041132
1514,148401.356576314
1515,195833.415288222
1516,157965.98576982
1517,173643.209596269
1518,137364.516783555
1519,209401.246535556
1520,120047.903094517
1521,117596.878082744
1522,169114.55839774
1523,106066.748574927
1524,115430.33257639
1525,115054.867434348
1526,112632.72035637
1527,109093.369401404
1528,142517.856963736
1529,136233.172851788
1530,184721.527087484
1531,101800.933456671
1532,94903.8033830936
1533,141726.845207318
1534,119036.595386882
1535,143566.454229068
1536,103546.888328097
1537,72134.5003111178
1538,173131.298629146
1539,212088.508174037
1540,82407.640541464
1541,137523.653206283
1542,122251.433510719
1543,186233.86067659
1544,83199.2423242962
1545,111436.247461335
1546,131213.171971377
1547,116149.566257413
1548,125195.085775254
1549,113079.374266053
1550,121876.66602382
1551,107426.590104718
1552,124337.381879465
1553,145636.487086117
1554,121765.837255036
1555,154304.055383735
1556,83798.7276145903
1557,92894.5948051972
1558,97256.1070240329
1559,55396.5872697399
1560,141242.624739192
1561,114151.688223069
1562,129787.84215762
1563,115816.035912096
1564,153016.803465245
1565,145002.181822044
1566,249099.096553035
1567,82201.4710247463
1568,228685.72402332
1569,120617.559333042
1570,144577.256089043
1571,112227.766278219
1572,133125.996725055
1573,223051.734549414
1574,119668.176253415
1575,231246.517864768
1576,267521.156458104
1577,177063.471804598
1578,151091.670820438
1579,144600.311215469
1580,194663.049151901
1581,156983.582038629
1582,121914.534539332
1583,301539.304407925
1584,231785.176017568
1585,138692.580702969
1586,69310.002113094
1587,98448.2804883897
1588,138846.89215285
1589,91615.1200224336
1590,128623.328952082
1591,88777.298597766
1592,109744.854516743
1593,125958.001680016
1594,119966.068233675
1595,103947.861381758
1596,231022.189188726
1597,186746.167410271
1598,225984.8675063
1599,175743.847465225
1600,166816.16231408
1601,72178.199300138
1602,109374.317933721
1603,68502.0559958535
1604,249936.419608741
1605,263828.973668905
1606,174104.178661999
1607,187453.155649751
1608,217040.641505144
1609,182949.244563733
1610,146405.932082054
1611,140505.165327809
1612,169538.862172177
1613,168090.298937751
1614,117993.587162516
1615,85322.9634230125
1616,78894.909519911
1617,90169.6785544049
1618,117099.971606306
1619,145067.804324051
1620,163788.596769225
1621,138129.656264999
1622,135764.900591183
1623,281305.348545583
1624,222730.972084708
1625,114697.633977993
1626,168612.688694946
1627,185012.467091566
1628,291150.623346839
1629,178437.514698638
1630,350516.065007934
1631,220065.599589828
1632,245850.575482348
1633,174747.542120935
1634,186738.197817874
1635,181296.344667635
1636,161058.898176005
1637,196767.103613171
1638,213242.846703324
1639,183912.085207687
1640,268750.631975831
1641,175394.305319182
1642,239672.009032632
1643,234876.770856608
1644,238215.651621483
1645,192760.886006874
1646,162633.424966157
1647,155952.878491688
1648,125337.867928665
1649,136417.226561569
1650,110735.97024982
1651,117629.441022246
1652,102190.624777794
1653,106184.568851646
1654,143637.933350341
1655,142496.212280701
1656,142746.77893532
1657,147070.083655234
1658,147651.287758219
1659,118214.031501177
1660,156284.179794584
1661,461839.184208469
1662,415365.507479702
1663,377850.193730055
1664,542555.830838021
1665,316877.593726797
1666,332422.319985713
1667,384203.0146444
1668,338963.837700538
1669,305479.438021001
1670,347952.062420033
1671,260976.408620997
1672,441822.835095087
1673,317472.968278053
1674,254958.952127818
1675,194569.410727119
1676,198924.745350187
1677,220397.396338325
1678,495073.846256322
1679,381654.546879448
1680,329095.037478245
1681,255274.618457849
1682,315943.141560915
1683,192371.949890844
1684,195599.397531712
1685,183032.866684983
1686,173864.749409336
1687,184858.275263124
1688,199343.360350079
1689,208161.890075799
1690,205791.345348943
1691,194922.192555847
1692,275207.837228783
1693,177388.990285074
1694,181092.533739476
1695,169903.067437711
1696,281157.083249388
1697,175654.879697749
1698,353569.974802512
1699,321597.444614877
1700,256840.082727091
1701,287036.346804107
1702,250860.526155973
1703,255177.282102725
1704,275469.137751407
1705,230123.211173782
1706,427623.13924285
1707,203035.931605028
1708,195892.311697513
1709,272454.078084461
1710,217104.998173927
1711,274619.437409979
1712,252020.407407629
1713,259955.905389282
1714,216865.444746334
1715,208086.028302756
1716,183000.045784694
1717,173649.212543971
1718,131528.662561134
1719,211510.434166263
1720,242924.360298601
1721,173594.708300138
1722,126609.670645306
1723,159455.618185623
1724,205922.734133974
1725,242605.714388658
1726,193473.344055853
1727,163172.749338014
1728,197645.57890691
1729,166959.204621555
1730,165235.413640371
1731,123278.874200793
1732,125724.878623623
1733,110086.742951974
1734,120321.886820058
1735,134545.90075304
1736,111698.111037883
1737,372191.267184965
1738,279143.036696036
1739,267373.509011241
1740,205648.601965616
1741,180144.156018665
1742,171325.629798489
1743,181224.91721863
1744,362756.204907344
1745,209445.805929942
1746,220983.778780787
1747,228470.798090448
1748,244209.650596106
1749,149278.24439061
1750,127592.18848664
1751,270400.167694811
1752,115410.363346726
1753,140422.94265664
1754,196237.411325713
1755,166301.839664238
1756,120873.153563817
1757,113104.442625386
1758,138848.468108713
1759,159407.42629458
1760,159940.809712058
1761,140682.657964863
1762,172093.529092778
1763,176330.177662661
1764,115836.147034643
1765,166281.9945097
1766,182083.845578789
1767,229793.36575772
1768,132871.281075104
1769,173600.000381866
1770,154020.811608531
1771,119142.435634125
1772,131852.00125876
1773,124926.069789622
1774,147268.661109849
1775,134041.201596963
1776,117722.652123594
1777,103968.7967811
1778,137327.682814287
1779,107341.985717037
1780,190373.688283688
1781,119302.983005747
1782,89820.0736450424
1783,152762.913526198
1784,101314.483740676
1785,117051.614439079
1786,134997.719223814
1787,202155.311087552
1788,67214.6154153178
1789,102406.85291286
1790,88338.0981060724
1791,201118.749601244
1792,147869.073106843
1793,131924.801946179
1794,159914.299887915
1795,126496.760584884
1796,129384.639511408
1797,114709.270955296
1798,117969.391471108
1799,108193.820309556
1800,123071.18915721
1801,123036.144812999
1802,135895.533699027
1803,146025.58054025
1804,143895.841388899
1805,132653.792747221
1806,128797.615122517
1807,133389.025454357
1808,123956.960497092
1809,117841.958555108
1810,124172.634023565
1811,81028.9559093589
1812,86000.4714396374
1813,114099.08859952
1814,87144.2295243133
1815,59792.4922124804
1816,98733.8574999605
1817,104076.397784635
1818,152206.666140845
1819,132998.169010116
1820,56438.4709870381
1821,109227.813143847
1822,157640.575698665
1823,46253.0687139406
1824,122502.433612184
1825,133925.376460822
1826,97745.0833899347
1827,98841.9816464882
1828,123211.839116056
1829,125209.905575194
1830,139637.284125565
1831,158380.540105521
1832,71222.7666621389
1833,134238.892750382
1834,126884.218177442
1835,114420.644140231
1836,123286.039432247
1837,85668.1944344782
1838,132230.159800209
1839,96840.0492026542
1840,144313.594646968
1841,137556.808167278
1842,91551.4016960554
1843,125702.444674739
1844,137848.997461784
1845,140358.017381718
1846,149602.234733816
1847,156321.383508181
1848,58018.0304997902
1849,100006.344535569
1850,112384.746012559
1851,152041.323662703
1852,120717.276667376
1853,128084.101664219
1854,175968.233118351
1855,161408.083613429
1856,235251.3722437
1857,151788.138394093
1858,134559.108559356
1859,118801.171246116
1860,152498.159571113
1861,118311.645641751
1862,363850.208005256
1863,346105.359031752
1864,346223.548422776
1865,331066.671363223
1866,329411.371653281
1867,237871.65639207
1868,281996.029750609
1869,204395.480450917
1870,225589.292584304
1871,255158.118935226
1872,184345.94432293
1873,240700.185814301
1874,140960.681460978
1875,203557.074406083
1876,195629.017396049
1877,207943.816175983
1878,209054.23542513
1879,122519.742548665
1880,128366.908973056
1881,247030.357930351
1882,262247.201921561
1883,197181.240163021
1884,213291.479028683
1885,247007.73162067
1886,286640.439339211
1887,210418.555956481
1888,265461.602293825
1889,178145.87241678
1890,113220.87588426
1891,126025.458971612
1892,93993.7350213934
1893,118380.98062943
1894,119805.349439982
1895,127014.908053817
1896,118952.893875608
1897,110612.357887157
1898,120867.542081244
1899,168584.199740796
1900,159105.318389799
1901,160489.29738158
1902,136326.168657756
1903,228326.527746283
1904,144966.777973242
1905,195829.42334829
1906,131917.160580814
1907,210084.818604004
1908,113308.595974947
1909,137911.62881782
1910,125506.269977689
1911,216036.600816283
1912,358704.119547329
1913,145496.843244881
1914,58579.9254633624
1915,278434.364176897
1916,68244.5434176658
1917,261862.52511879
1918,142356.296515196
1919,178147.564355289
1920,158829.084668923
1921,370764.694156553
1922,310868.088155731
1923,246679.949423887
1924,239670.207633509
1925,205861.122043591
1926,370152.165097844
1927,129862.878856451
1928,150402.766495444
1929,123000.722298101
1930,134526.938224239
1931,140353.023241552
1932,135962.783124065
1933,182890.844818199
1934,174987.261387386
1935,166553.371812627
1936,183735.47830995
1937,183667.522389068
1938,171005.336972645
1939,246589.871481573
1940,200303.983450739
1941,178032.167316507
1942,188893.715645082
1943,226427.302324197
1944,366891.464484892
1945,382877.641686374
1946,143449.85176317
1947,314311.285878774
1948,184669.905577894
1949,250369.82113549
1950,194939.606472052
1951,251334.649325004
1952,224621.282477121
1953,171777.690629007
1954,205082.641792137
1955,131577.794453252
1956,377855.983865069
1957,158203.772194925
1958,319207.044980064
1959,152530.185150998
1960,111504.192412269
1961,121592.667918143
1962,101007.277850952
1963,107964.587366147
1964,103687.163949021
1965,146720.047839753
1966,138406.408288795
1967,283807.554378546
1968,423473.704095965
1969,383466.181499823
1970,429408.882789178
1971,509794.773683261
1972,388239.626456953
1973,281664.517934381
1974,336897.848409316
1975,505737.093192093
1976,275001.844701813
1977,371902.102184304
1978,371890.00475754
1979,336782.792480567
1980,203972.24662008
1981,344853.723012469
1982,225123.962530625
1983,211078.534440709
1984,182144.615239271
1985,221432.210453241
1986,205056.842887612
1987,188308.193157195
1988,183026.047159206
1989,202316.599235903
1990,216546.480023047
1991,232613.533920787
1992,211879.606190093
1993,188542.900402168
1994,236784.094178577
1995,187894.63113461
1996,262853.239528663
1997,326745.452812877
1998,315730.391115351
1999,268877.187957353
2000,346205.492211453
2001,286024.39755198
2002,245039.431414638
2003,269100.918898235
2004,287140.293630792
2005,222796.758006636
2006,211689.978078157
2007,254262.706283844
2008,199012.098662168
2009,199602.612582113
2010,204270.343404579
2011,140859.878759762
2012,176924.417832438
2013,177854.838880919
2014,187863.561697677
2015,207525.46628782
2016,192227.866921553
2017,200629.374807273
2018,126514.217135121
2019,134587.060976976
2020,107233.598623876
2021,102778.399647532
2022,178577.095552538
2023,145271.177857121
2024,266308.610840995
2025,382013.737345955
2026,169775.026144471
2027,160113.325918033
2028,160199.173266881
2029,157286.079180174
2030,261820.371459914
2031,229059.638672431
2032,243219.173729335
2033,251120.266542401
2034,173004.535773641
2035,211846.577932596
2036,201225.521287169
2037,203228.31256645
2038,346541.129518808
2039,226458.421806045
2040,288794.59325579
2041,344288.469620836
2042,207538.557386571
2043,169230.219546383
2044,166444.706748609
2045,225110.619302584
2046,152194.395934547
2047,137520.656017091
2048,138560.813929489
2049,148746.135293155
2050,177510.992570054
2051,96708.5537479066
2052,121696.700659591
2053,142823.457344096
2054,89799.0862884619
2055,145055.659843676
2056,151002.372044993
2057,110703.837153533
2058,226213.750362678
2059,125299.421740027
2060,161272.18298963
2061,177341.412881454
2062,122786.452966915
2063,119308.546667722
2064,127785.960139785
2065,111578.164018338
2066,167508.889285167
2067,102672.184106207
2068,147301.569824046
2069,80661.4952774769
2070,111268.712312859
2071,98902.5380893958
2072,142349.760948672
2073,132999.796628133
2074,189681.700349911
2075,143301.177838535
2076,111731.871015783
2077,147784.320503472
2078,118544.984299001
2079,138368.428992074
2080,120183.131555677
2081,117934.160473799
2082,113690.896347155
2083,136461.526191788
2084,109866.07878299
2085,115145.035683252
2086,109775.941398552
2087,122406.994610896
2088,94042.8354418317
2089,82199.641638688
2090,129217.391645543
2091,102174.285265457
2092,118845.076112144
2093,105435.909695298
2094,113975.274680367
2095,146484.626146999
2096,81840.3338019474
2097,97501.3731484513
2098,140083.024319866
2099,65833.2615129475
2100,69972.542629098
2101,106404.546025634
2102,134784.890089664
2103,102290.001982409
2104,137388.341873193
2105,119670.686357804
2106,68322.6355691688
2107,212251.736555468
2108,105636.876178224
2109,101540.076388545
2110,122867.244675595
2111,141950.008268171
2112,126099.436013888
2113,112367.104258577
2114,124979.549083814
2115,153267.869208674
2116,115468.985888657
2117,145893.778804922
2118,121583.406457637
2119,107726.707314126
2120,113843.27784428
2121,80211.8604548687
2122,106060.286166884
2123,81209.1932461819
2124,156374.657649208
2125,122296.590052958
2126,148136.587972108
2127,162968.788623077
2128,127353.620431996
2129,102587.891320606
2130,126029.982558762
2131,147347.671210918
2132,118241.235999822
2133,122721.781424575
2134,128580.412407445
2135,101151.644934913
2136,76882.5658248602
2137,105407.250012762
2138,130118.777199985
2139,147322.236630761
2140,138076.540794616
2141,160096.573362027
2142,118390.812397913
2143,141276.262751567
2144,122696.347700485
2145,136116.68968549
2146,177578.832373559
2147,138173.498403024
2148,140687.474083623
2149,154164.669307418
2150,225047.355858836
2151,120313.59919613
2152,155076.786576298
2153,150777.74183113
