"id","SalePrice"
1461,125837.244581105
1462,160055.43841413
1463,175236.084958863
1464,193940.34891598
1465,193059.265767045
1466,173883.134412427
1467,178375.729479387
1468,165361.427660425
1469,190870.864755296
1470,116329.345936792
1471,194363.989812925
1472,99885.9757677446
1473,97798.6263445571
1474,150967.93975478
1475,122095.00799044
1476,370795.252948454
1477,250558.636602334
1478,291441.9323548
1479,272245.960941293
1480,477878.856338703
1481,332696.92362339
1482,211971.847104826
1483,181413.971477011
1484,164377.921824493
1485,183925.604427678
1486,202566.272959424
1487,331595.586662814
1488,245696.799004949
1489,194002.861945217
1490,208980.818650754
1491,195442.127535344
1492,100902.088652225
1493,187081.481325748
1494,300951.649799149
1495,292732.4133314
1496,215871.378300902
1497,197497.244889913
1498,165113.347394449
1499,163344.968433985
1500,157108.265272409
1501,169552.297428922
1502,155844.764111106
1503,267231.960888742
1504,241129.038455568
1505,218610.861659498
1506,185661.031527021
1507,238380.337721608
1508,194525.02015594
1509,160230.852498309
1510,142402.670944252
1511,146270.521255473
1512,169142.883862007
1513,146954.84494394
1514,159098.967250306
1515,197377.39406592
1516,153874.930810489
1517,167582.378359133
1518,139030.271987346
1519,212278.582504405
1520,126964.881912508
1521,128502.421086013
1522,166347.170696235
1523,112333.597669155
1524,120400.778065195
1525,124708.279558811
1526,119106.634416644
1527,109047.166734898
1528,143390.857517846
1529,139526.177482835
1530,180196.853316222
1531,99459.0748393582
1532,98407.4067237751
1533,144012.310978165
1534,122338.917689141
1535,149960.266552362
1536,113269.623499883
1537,66229.060127794
1538,170698.227023255
1539,204092.994718093
1540,89451.3953772752
1541,141207.000171533
1542,132598.746520368
1543,197019.320000365
1544,80191.1120719108
1545,115207.322648002
1546,128275.065298783
1547,123976.480163601
1548,131740.389417573
1549,118236.880803024
1550,125880.268989168
1551,109713.394367347
1552,130491.932317924
1553,146127.663556098
1554,123338.46909206
1555,157034.181517026
1556,83105.2781636651
1557,105182.303129911
1558,99459.6697451633
1559,60691.7298411228
1560,131936.871858009
1561,122127.243973722
1562,131718.384081835
1563,109687.302957614
1564,154966.10673569
1565,146188.963023952
1566,239999.837912886
1567,82345.8600998295
1568,222428.034675102
1569,123213.054582611
1570,142054.094855096
1571,116209.80759521
1572,142283.003952995
1573,228424.43897602
1574,115897.812441869
1575,223158.785812749
1576,243144.687149912
1577,185089.689656015
1578,150308.530428143
1579,144194.001014511
1580,195637.655942306
1581,155299.048375464
1582,125713.067912915
1583,309080.661448053
1584,229249.667114017
1585,139766.027691666
1586,76193.5250580211
1587,104999.841180506
1588,147117.936978526
1589,99157.6516442859
1590,133671.454029081
1591,96572.3996631954
1592,116875.055396066
1593,120805.611195203
1594,129059.595057921
1595,101634.408994763
1596,227107.011622728
1597,184667.293029208
1598,214675.389706067
1599,174924.345785041
1600,170947.621699646
1601,65821.3129771698
1602,114647.596456148
1603,76333.3191976758
1604,258052.08830136
1605,252062.595908236
1606,172687.628120468
1607,177106.263644168
1608,215557.91180908
1609,185490.214566186
1610,150353.363645526
1611,139246.607484447
1612,170243.823659986
1613,165740.04946287
1614,121862.898149203
1615,91271.4209846162
1616,79538.4796499864
1617,95267.5207253909
1618,124412.835471855
1619,145885.060879439
1620,157199.152891159
1621,138410.904081133
1622,141017.761684203
1623,277587.917666432
1624,212972.224522949
1625,123408.892744589
1626,167743.532040314
1627,179626.452506912
1628,276597.610435884
1629,175409.336973109
1630,346201.590295673
1631,219351.559403529
1632,240363.227812126
1633,170830.462742203
1634,182932.283494033
1635,175597.824203749
1636,156694.179049079
1637,188912.840053082
1638,207622.262943524
1639,186642.520015435
1640,271240.479166621
1641,173050.490186322
1642,229360.53752647
1643,233790.61333007
1644,233493.306273464
1645,191396.909982261
1646,158715.31017941
1647,159257.966217507
1648,129511.923436431
1649,138861.989467484
1650,113222.76650398
1651,123512.189331948
1652,102244.332095808
1653,108698.75626629
1654,144007.838126498
1655,145520.555052936
1656,143934.735607482
1657,147047.070437649
1658,147482.32190634
1659,126328.550422102
1660,153791.832333019
1661,444327.10805292
1662,402831.406834694
1663,373114.234664991
1664,508327.649711367
1665,310471.24860869
1666,319096.081639827
1667,346947.17506346
1668,329532.236798899
1669,295540.255170068
1670,340491.11587236
1671,254973.808823885
1672,434701.094465922
1673,301148.279154163
